"id";"quest";"unit";"filia";"cases";"date"
37;"Всего площадь для посыпки и очистки от снега";"шт./шт.";"Шевченковский";0;"2021-12-03"
37;"Всего площадь для посыпки и очистки от снега";"шт./шт.";"total";0;"2021-12-03"
38;"расчищено";"шт./шт.";"Александровский";0;"2021-12-03"
38;"расчищено";"шт./шт.";"Заводский";0;"2021-12-03"
38;"расчищено";"шт./шт.";"Коммунарский";0;"2021-12-03"
38;"расчищено";"шт./шт.";"Днепровский";0;"2021-12-03"
38;"расчищено";"шт./шт.";"Вознесеновский";0;"2021-12-03"
38;"расчищено";"шт./шт.";"Хортицкий";0;"2021-12-03"
38;"расчищено";"шт./шт.";"Шевченковский";0;"2021-12-03"
38;"расчищено";"шт./шт.";"total";0;"2021-12-03"
39;"посыпано";"шт./шт.";"Александровский";0;"2021-12-03"
39;"посыпано";"шт./шт.";"Заводский";0;"2021-12-03"
39;"посыпано";"шт./шт.";"Коммунарский";0;"2021-12-03"
39;"посыпано";"шт./шт.";"Днепровский";0;"2021-12-03"
39;"посыпано";"шт./шт.";"Вознесеновский";0;"2021-12-03"
39;"посыпано";"шт./шт.";"Хортицкий";0;"2021-12-03"
39;"посыпано";"шт./шт.";"Шевченковский";0;"2021-12-03"
39;"посыпано";"шт./шт.";"total";0;"2021-12-03"
1;"По  персоналу: штатное /факт на 1 число месяца";"чел.";"Александровский";123;"2021-12-06"
1;"По  персоналу: штатное /факт на 1 число месяца";"чел.";"Заводский";50;"2021-12-06"
1;"По  персоналу: штатное /факт на 1 число месяца";"чел.";"Коммунарский";111;"2021-12-06"
1;"По  персоналу: штатное /факт на 1 число месяца";"чел.";"Днепровский";191;"2021-12-06"
1;"По  персоналу: штатное /факт на 1 число месяца";"чел.";"Вознесеновский";109;"2021-12-06"
1;"По  персоналу: штатное /факт на 1 число месяца";"чел.";"Хортицкий";53;"2021-12-06"
1;"По  персоналу: штатное /факт на 1 число месяца";"чел.";"Шевченковский";118;"2021-12-06"
1;"По  персоналу: штатное /факт на 1 число месяца";"чел.";"total";2362;"2021-12-06"
2;"к-во работников, находящихся в  отпусках";"чел.";"Александровский";0;"2021-12-06"
2;"к-во работников, находящихся в  отпусках";"чел.";"Заводский";0;"2021-12-06"
2;"к-во работников, находящихся в  отпусках";"чел.";"Коммунарский";0;"2021-12-06"
2;"к-во работников, находящихся в  отпусках";"чел.";"Днепровский";0;"2021-12-06"
2;"к-во работников, находящихся в  отпусках";"чел.";"Вознесеновский";1;"2021-12-06"
2;"к-во работников, находящихся в  отпусках";"чел.";"Хортицкий";0;"2021-12-06"
2;"к-во работников, находящихся в  отпусках";"чел.";"Шевченковский";1;"2021-12-06"
2;"к-во работников, находящихся в  отпусках";"чел.";"total";2;"2021-12-06"
3;"к-во работников, находящихся на больничных листах";"чел.";"Александровский";8;"2021-12-06"
3;"к-во работников, находящихся на больничных листах";"чел.";"Заводский";0;"2021-12-06"
